Simple Sayings,Inbox for Paid featuring or promotion of your Content.,Community
Harout Aram Diamonds,"Ismail Ramzy st - medan al gam3 -   Heliopolis , Cairo 
tel 26335581 - 01110222242 - 01222390521- 01223400001",Jewelry/Watches
Aliens PrintShop - الفضائيين,"لو بتدور علي هديه غير تقليديه ... روح للفضائيين <3 <3
هدايا لكل المناسبات - عيد الميلاد - عيد الحب - عيد الام - رأس السنه - عيد زواج.
",Gift Shop
Gather Around,"Gather around will help you reconnect with your family through 1 hour per day without technology. We will turn quality time into an enjoyable daily routine.

",Community
Bags Bags,Everything for womens ,Bags/Luggage
Majid Al Futtaim,Majid Al Futtaim,Shopping & Retail
Upper Moon Tours,Travel everywhere cheaper,Tour Agency
Super Intelligent Chair,"It's a chair that will make your hair style in electronical way not in a mental way to make you shine more & more

Wait our product soon ",Product/Service
Very Short Stories,"Sometimes
Vancouver Island",Writer
اعمال فنية للحضانات و المدارس,توفير الاعمال الفنية للاطفال في الحضانات و اللوحات الخشبية و تزيين الحضانات و القيام بالديكورات اللازمة,Baby Goods/Kids Goods
Elfady For Print _ الفادى للطباعة,"يوجد طباعه على التيشيرت - اطباق - مج عادى - مج سحرى - puzzle - مدليات - باد ماوس - كفرات موبايل - مخدات
",Product/Service
Evolve Gym,Don't wish for it work for it ,Gym/Physical Fitness Center
Optimum Gym & Fitness Center,"Optimum Gym & Martial Arts Academy is a unique sports facility where customers can enjoy a wide variety of fitness related services for a better physical wellbeing.
.
",Gym/Physical Fitness Center
One Piece Brand for Brands,"All Brands under the same roof at best price.

We're online Store selling the last piece of all Well known brands at best price. ",Baby Goods/Kids Goods
هاميس ترافيل - Hamis Travel,Travel & Ticketing & HAJJ & OMRAH ,Tour Agency
الرحمن تورز للسياحه,شركه سياحه  نقدم لك  افضل خدمه واقل  سعر ,Travel Agency
Zaki Ghanem Academy,"أكـــــــاديمية زكـــى غـــــانم لتــــعليم 
وتـــدريب السباحـــــة لجــــميع
 الفئـــــــــــات العـــمـــرية    
",School Sports Team
منتجع فرح - Farah Resort,"اول مكان فى مصر للستات والبنات وبقلب الطبيعه وعلى بعد 25 دقيقه من اى مكان فى مصر .سبا .جم.حمام سباحه .  كافتيريا متميزه .حديفه رائع
01027751818",Vacation Home Rental
Let's Travel لتس ترافل,Your friend to travel,Travel Agency
Tropitel Valley Tours," Tropitel Valley for Tourism organize trips with hotels and  Discounted airline tickets all over the world.
",Travel Company
Milano Circus,,Circus
Ibiza,"Ibiza cafe is welcoming u to enjoy good food,drinks&shisha with a great service in such a fresh colourful mood.our goal to make u happy,welcome to ibiza :)",Restaurant
Retro by Hassan Bourji,Hassan Bourji  a professional Lebanese hair stylist that is very talented in sophisticated hair styles with a vey long experience in hair styling.,Hair Salon
كلي ملكك,"For Advertising On Page | للاعلانات

Whatsapp � 01010667987",Just For Fun
Hapilin,Hapilin is an online store specializes in gifts that spread love and happiness.,Gift Shop
Veny Spa,"Veny spa is a women spa in Egypt specialized in massage, detoxification and hair and skin treatments with 100% natural components.",Health Spa
Lilly's shop,Welcome to the official Facebook page of Lilly's Shop. Soon in Egypt Stay tuned ;),Retail Company
Pets Rescue & Boarding Club - Egypt,"Our goals are:
*To give your pet a happy and safe boarding experience
*To enable you to enjoy your time away from home and your pet is receiving the best",Pet Sitter
Pitch Pine,مستلزمات منزلية و فندقية بصناعة يدوية مصرية 100 % و بافضل الأسعار في السوق (البيع بسعر المصنع).,Home Decor
Lettuceat,"A Gourmet Salad, Wraps , Dips & Desserts Restaurant / Brand concept
15 A Mansour Mohamed, Zamalek. 
Helioples & Nasrcity -Delivery store only 
",Restaurant
MOMO Motors,,Podcast
Escape Egypt,The most advanced Escape game experience in Egypt. ,Business Service
UTurn تعليم قيادة السيارة للسيدات 01010224507,تعلمي قيادة السيارة علي يد أقوي فريق مدربات محترفات في مصر من الصفر وحتي الاحتراف في خمس ايام  للحجز والاستعلام كلمينا واتس اب 01010224507,Product/Service
HIGH COPY BAGS,شنط هاي كوبي باجمل الاسعار,Bags/Luggage
Khan El Khalili Travel,"Holidays Packages, Outgoing, Inbound Tourism, Worldwide Hotels Reservation, Umrah Trips, Hajj Trips, Airline Tickets,Touristic Transportation,",Tour Agency
Mickey Nursery&Pre_School,Mickey Nursery&Pre_School,School
Presidential Leadership Program,البرنامج الرئاسى لتأهيل الشباب يهدف لإنشاء قاعدة شبابية من الكفاءات القادرة على تولى المسئولية السياسية والمجتمعية والإدارية فى الدولة,Government Organization
Islam Amin - إسلام أمين,"a Stand-up Comedian 
",Comedian
Corsini Travel Egypt  كورسينى للسياحه,"Explore the best places in Egypt  
Tel. +2010 97 616 703
operations@corsinitravel.com
www.corsinitravel.com
",Travel Agency
EsHar Ma3ana إسهر معانا,كل اماكن السهر والترفية في مصر ,Arts & Entertainment
Modulus,SaaS (Software as a service) at an Affordable price for all SMEs. Operate your company with a cutting edge ERP.,Software
Rococo Furniture,Rococo Furniture Established in 1985 ,Furniture
"Faculty of Engineering, Alexandria University",,City
Marine Jobs by Sea Career,The gateway to your Career at Sea. ,Website
Arab Academy for Science and Technology and Maritime Transport,,College & University
Taracina wedding on the nile,"weddings & events on a view of  the great nile, the amazing palms, and a wonderful clear sky
www.taracina.com",Wedding Planning Service
Said Mhamad Photography,"The official Facebook page of Said Mhamad, owner of Said Mhamad Photography.

+961 3056820 |  +961 3011042 | saidmhamad961@gmail.com",Photographer
Pergola,مصر إلى متعرفهاش أحلى كتير من إلى عرفنها مع برجولا :),Travel Agency
Ganache,"Chocolate seller
To make any orders, go to the site, or send us an email:
Website: www.ganache-atelier.com 
Email: ganache.choco.fr@gmail.com
",Chocolate Shop
Casino El Hamam,"Casino Des Pigeons has refined ""The Art of Egyptian Cuisine"" for over a 100 years satisfying guests with a wide range of Egyptian home cooking.",Restaurant
John Pharmacy,"أختبر أفضل خدمة طبّية حقيقية .. فى صيدلية دكتور جون 
John Pharmacy .. A Medical Service You Can Trust",Medical Supply Store
Kcal Life - Egypt,"Do you want to eat well & feel good about yourself without sacrificing on taste & quality? Kcal is here for you! 
",Health Food Restaurant
Gabriel Restaurant,A Classy Place for Enjoyable Dining Experience!,Tea Room
Internal medicine,,Interest
Turkish Home Wear_ ملابس تركى,"ارقى واشهر ماركات اللانجيرى والبيجامات التركى كما لدينا ايضا تشكيله متميزه من المصانع المصريه  بأجود الخامات واشيك الموديلات ,اطفالى , حريم",Clothing (Brand)
برنامج معكم منى الشاذلي,"برنامج "" معكم منى الشاذلي "" الخميس والجمعة الساعة 09:00 مساءً  على قناة CBC
I

",TV Show
Solaris - Ladies Community Club,"Tel: 01227652747 or 01068836940
Open: Sun - Thurs 8 am-8 pm
Fri & Sat 10 am-8 pm
Pool @10 am
Address: 1st District beside Police station2 New Cairo.",Community Organization
Coaching for Life,"Hatem Zaki
Your Personal Life Coach 
مدرب فن إدارة الحياة",Coach
Notion International School,Notion International School is a Cambridge Associate and an IB PYP/MYP Candidate School ,School
لجنة رحلات كنيسة الأنبا أنطونيوس بشبرا,"كنيسة الأنبا أنطونيوس بشبرا
مجلس الكنيسة 
لجنة الرحلات",Community
I Employee, IEmployee is a project from I Volunteer intuitive aim to help Job Seekers to find a suitable vacancies. You can contact us by mail on : careers.iemployee@gmail.com,Business Service
ZeeTrips,Our Vision is to be leading Online Booking Travel Agency in the travel industry providing efficient and effective services to our customers.,Travel Agency
HR Club - وظائف لائقة, HR Lead the world,Business Consultant
Dina Zaki Makeup artist,"Makeup is not a mask you're gonna wear it to be beautifull ,it's just a way to get out the beauty that really exists:)","Beauty, Cosmetic & Personal Care"
Bee the Cook,"
If you're looking for a unique customized 3D cake that is all about you and your occasion, look no further!
Bee the Cook - خلي التورتة تتكلم",Restaurant
Gerges Lowies Photography,Contact  - 012 82985181 - 010 07187946,Artist
Visa,Visa gives people everywhere the ability to take action and to make the most out of their lives every day.,Financial Service
سعيد حافظ, 226904848 : 01224304774 : 01200095954,Hair Salon
H&A Recruitment,H&A Recruitment contributes in creating a link between the jobseekers and the employers.,Recruiter
Alfred & Mina Beauty Salon,Get in touch with Alfred & Mina fans and find out everything about the latest promotions and innovations on our official fan page.,Hair Salon
Zooba,"Serving you a bright taste of our modern Egyptian street food culture, live from the heart of Cairo: Zamalek, Maadi, Korba, Citystars and Downtown Mall. ",Restaurant
Left Bank,French Brasserie,Cafe
Kriss Beauty Salon,,Hair Salon
Newcairo Tours,سياحة داخلية وخاريجية / حجز تذاكر طيرن لجميع أنحاء العالم / حج وعمرة / استخراج تأشيرات / ليموين للحجز والاستعلام :- 01007248487-01128000517-,Travel Company
Ayman Nour - The Ultimate Photography,"Contact us: +2 01111 97 97 97
Ayman Nour, Egyptian Photographer, specialized in weddings, engagements, photo sessions and Katb Ketab events in Cairo. ",Photographer
تيتة قالت,"الأمثال حكم الأجيال.. الأمثال زينة الكلام ,",Community
Rokna 2014,"تصنيع وبيع جملة وقطاعى انتريهات مودرن و ركنه 
وتجديد وتعديل ",Fashion
وظـــائف لحديثى التخرج جميع التخصصات- للمصريين فقط,"وظائف خالية بشركات عالمية 
http://www.msrjobs.com/email.html
",Non-Governmental Organization (NGO)
"Fady, Arabic voice over","Contact us if you need ARABIC VOICE OVER for your new project . 
http://www.thearabicvoiceover.com",Artist
D.Diamonds,"D.Diamonds Company was established in 1991, we are specialized in Diamond jewelry, and we have our own 4 unique brands to satisfy all tastes.
",Jewelry & Watches Store
"Eins Christmas Bazaar Maadi, Cairo. Egypt 2.01223255195","Maadi Christmas Bazaar Cairo, Egypt – Eins Events",Event Planner
