al-Waseet الوسيط,"أشمل موقع عربي للإعلانات المبوبة وخدمات الدليل والعروض
مع الوسيط... حلك بسيط
www.waseet.net",Regional Website
Ahmed Helmi,By www.ahmedhelmi.com,Personal Website
صور قديمه لمصر,"من فات قديمه ... تــــاه
",Community
هنا العاصمة,"تابعوا برنامج هنا العاصمة مع لميس الحديدى من السبت للأربعاء الساعة 9 مساءً على سي بي سي
للمزيد
http://goo.gl/ZPyJ0v",TV Show
لميس الحديدى _ Lamees Al hadidi,كل التقدير والاحترام الى الاعلامية لميس الحديدى,Public Figure
ابراهيم عيسى,,Journalist
يسوع المسيح,نحن نفتخر اننا على اسم  يسوع المسيح وننتمى لة ,News & Media Website
موقع المليون مسيحى,لو عايز تشارك معانا للمشاركه لبروفايلك مباشر خلي كل اصحابك يشوفو الصفحة ويشير,Society & Culture Website
الصفحة الرسمية لدعم المجلس الاعلى للقوات المسلحة,"اشترك فى الصفحة و كن مؤيد و داعم للجيش المصرى
(ادمن الصفحه ليس لهم علاقه رسميه بالجيش)
",Community
Pope Shenouda III,صفحة محبى البابا شنودة حول العالم,News Personality
Father Makary Younan,Father Makary Younan,Public Figure
† ماتعولش الهم وماتخفش † ربنا مـوجـــود †,شــــايــل الـهــــم لـيــه و الـحـزن مالــى قــلــبــك ســيـب المــوضــوع عـلـيــــه و قـــوله يــــارب مـحـتـــاجـــلـك,Religious Organization
المسيح فدانى † elmaseh fdany,"جاع ليطعمنا ، عطش ليروينا ، رفع على الصليب عريانا ليكسونا ، وبثوب بره هو يفدينا
",Album
البابا كيرلــس,البابا كيرلــس,News & Media Website
HossaM Elshikh Beach,الشهورية :),Community
محبى ابونا بولس جورج,"ابونا بولس جورج - كاهن كنيسة مارمرقس مصر الجديدة 

http://goo.gl/Yud3cW",Religious Organization
ابونا داود لمعي,صفحه محبي ابونا داود لمعي,Movie
Al Tahrir - موقع الدستور الاصلي,www.tahrirnews.com,Media/News Company
قداسة البابا تواضروس الثاني †.†.† البابا رقم 118,اضغط هنا >> http://www.facebook.com/marGerges2 وانضم للصفحة البطل مارجرجس ,News & Media Website
الاقباط اليوم,الاقباط اليوم .. هى شبكة اخبارية مصرية لحظة بلحظة دون تمييز او تجريح او فبركة  https://www.coptstoday.com ,Media/News Company
اللى انكسر جوايا مج مش كوبايه,Official Page On Facebook To Site  ® http://www.magkobaya.com/,Magazine
الرب راعي فلا يعوزني شيء,الرب راعي فلا يعوزني شيء,News Personality
مونوفُوبِيا,,Magazine
معــ†ـــم الأجيال,فان بيدج معــ†ـــم الأجيال  تاريخ إنشاء الفان 29-11-2009,Community
♥ ♥ ♥ يا حبيبتى يا أم النور ♥ ♥ ♥,يا حبيبتى يا أم النور,Local Business
موقع مسيحي دوت كوم,ادخل من هنا   https://www.massi7e.org,Religious Organization
Dr. Hassan Al Amri,الدكتور حسن العمري - الصفحة الرسمية - قانوني ومهتم بشئون التكامل والحكم الرشيد  .. Dr. Hassan Al Amri - The Official Page - Legal consultant ,Politician
Samsung Mobile,"Welcome to the Samsung Mobile Facebook timeline, a place to discover the latest news and share stories about Samsung Mobile phones, tablets and devices.",Product/Service
Joyce Meyer Ministries,"Sharing Christ – Loving People   
This is the official Facebook page for Joyce Meyer Ministries and Joyce Meyer.",Religious Organization
24 ساعة كورة,Welcome to the Official www.24koora.com Facebook Page. Keep up to date with our live streaming 24 hours per day.           ,Media/News Company
الكورة فى مصر,,Athlete
Saudi Paintball سعودي بينتبول,YLH88636,Amusement & Theme Park
مابدى قلك شو بنى (MERO&YASO),"أحبــــــــYـــــــــكـــ    ♥   صـــديقتـــــــــــMـــــــــى

يَا صَدِيقَة لَوْ كَانَتْ الأخُوَة تُخَيَرْ لَـ أخْتَرْتُكِ أُخْتاً لِي ",Song
معلومة تهمك,,Book
كاركتير,,Community
شارك برأيك,,Community
احلى كلام,,Community
الماركسية واليسار,"مركز دراسات وابحاث الماركسية واليسار 
",Nonprofit Organization
الحب والرومانسية,,Book
أعجبنى,,Community
اكتب نكتة,أجمد نكت,Community
أخبار مصر,"محبى مصر 
تابع اخر الاخبار علي www.moheet.com ",Public Figure
الحوار المتمدن,اول صحيفة يسارية - علمانية الكترونية يومية مستقلة في العالم العربي - http://ahewar.org,Nonprofit Organization
DARE'n'DEAL,,Local Business
