The Abdoul Show - زا عبدول شو,The Abdoul Show.,TV Show
Da7ee7 - الدحيح,"First Popular Science channel in the Arab World ! 
 الدحيح للعلوم والفلسفة عشان محدش ياخد عالأفة..
https://www.youtube.com/channel/UCqW7G8SmyeEeQYzLOk5tdSg",Fictional Character
Gravity Code,Gravity Code is Egypt first indoor trampoline park. It's Serious FUN!,Sports & Recreation
Angels' Crafts for Gift Baskets,"Angels' Crafts is all about creating a unique collection of gift baskets especially tailored for your special occasions (Valentine, Mothers' Day...etc.)",Gift Shop
Crazy Courses,Crazy Courses education center.,Education
Saturday Night Live بالعربي,"SNL Arabia on OSN
7:00 PM EG
https://twitter.com/SNLArabia
https://instagram.com/SNLArabia
https://soundcloud.com/SNLArabia",TV Show
BuzzFeed Food,"Open for breakfast, lunch, dinner and all the snacks you require in between.

Want more A+ recipes? Sign up for our newsletter! 
http://bzfd.it/1sqRJ9J",Media/News Company
Zamalek Studio,"تغطية لأحدث أخبار نادي الزمالك وكل أسرار نادى الزمالك واللاعبين و احدث الأخبار العالمية و المحلية
instagram : @ZamalekStudio
Twitter     : @ZamalekStudio",Sports Team
Egyptian Knowledge Bank- EKB,بنك المعرفة هو من أكبر المشروعات القومية التي تهتم بالتعليم في مصر. فهو يهدف لإتاحة كم هائل ومتنوع من مصادر المعرفة والثقافة مجانا للمصريين ,Education
Logan Paul,"Follow me on Instagram @LoganPaul
Business: Logan@LoganPaul.com ",Artist
Tip Hero,Life Tips & Hacks.,Media/News Company
Suits,"Official Suits page. 

Suits airs Wednesdays at 9/8c. Watch full episodes online or On Demand at http://usanet.tv/SuitsEpisodes.",TV Show
FC Bayern München,"حساب بايرن ميونيخ الرسمي
http://fcb.de/shop
https://twitter.com/FCBayernAR
instagram.com/fcbayern
youtube.com/fcbayern
plus.google.com/+fcbayern",Sports Team
Kevin Hart,Irresponsible Tour Tickets are on sale Now!!!!,Comedian
Rudy Mancuso,Instagram: @rudymancuso,Artist
Typisch Bugra- FaxxenTV,"Youtube: FaxxenTv
Instagram: bugraozl
Snapchat: typischbugra
Twitter: typischbugra

Für geschäftliche Anfragen:
Mou@boulevardinfluence.de",Public Figure
Christian Delgrosso,That guy from Vine. contactchristiand@gmail.com,Comedian
FC Barcelona,Welcome to the Official FC Barcelona Facebook Page www.fcbarcelona.com,"Stadium, Arena & Sports Venue"
Jake Paul,"Like my page to see Comedy, Adventure, and Action videos! Team 10!!

Don't miss out on the fun!

Follow me on Instagram instagram.com/jakepaul
FOR MORE^",Public Figure
Nawwar - نوَّر,,Local Service
ScienceDump,Our intention is to bring back the Fun and Passion into Science.,Science Website
St Mark's Coptic Orthodox Church Sydney,"For all notifications, updates and events regarding St Marks Coptic Orthodox Church Sydney, Arncliffe",Community
Science Channel,Welcome to the official Science Channel Facebook page! ,TV Network
Science,"The world's leading outlet for scientific news, commentary, and cutting-edge research.",Science Website
TEDxGUC,"In the spirit of ideas worth spreading, TEDxGUC independently organizes local events that bring people together to spark deep discussions and connections.",Nonprofit Organization
GUC's Sarcasm Community,Welcome to GUC's Sarcasm Community.,Community
Mareen El Masry Videography,"Contact Us:
011 51 455 220",Event Videographer
"Fahmy , Hesham , Chico","Official Page For Hesham Maged, Chico & Ahmed Fahmy
الصفحة الرسمية للثلاثى هشام ماجد , شيكو و أحمد فهمى
",Artist
Quiet Time,"Quiet Time - A page where you can come and get your daily reflections.
The material posted here is from the book ""Quiet Time"" by St Mark's church, NSW",Religious Organization
كنيسة القديسين جوارجيوس و الأنبا أنطونيوس - مصر الجديدة,الصفحة الرسمية لكنيسة القديسين جوارجيوس و الأنبا أنطونيوس - مصر الجديدة,Religious Organization
AlQahera AlYoum - القاهرة اليوم,"القاهرة اليوم بشكله وموقعه الجديد وبمذيعيه الجدد، وفقراته الجديدة. 
3 ساعات من الترفيه المباشر، وقضايا الساعة، بشكل عصري وسريع.",TV Show
5amsa Borsa3aid - خمسة بورسعيد,,TV Show
IEEEXtreme,"IEEEXtreme is a global challenge in which teams of student members compete in a 24-hour time span against each other to solve a set of programming problems.
http://www.ieee.org/xtreme",Nonprofit Organization
Electrical Engineering World,"EEW - Electrical Engineering World is the worldwide community with members engaged in the electrical power industry. Mission // ENERGY & POWER FOR ALL!

",Education Website
