"Untap is hiring full time Laravel developers and front-end developers (Knowledge of Angular 2 for front-end is a bonus) 
Salaries starting at 7,000 EGP (up to 15,000 EGP depending on your experience and profile). 

If you are interested please send your CV on sabrine@untap.tech
Fresh grads are most welcome!",below,10216587356500939_10215190959511887,2017-11-18T07:50:08+0000,posted
When you unsubscribe Spotify premium 😂,below,10216587356500939_10215187451704194,2017-11-17T22:26:46+0000,posted
"Every single first slot, second slot 😂",Abdelrahman Osama shared a post.,10216587356500939_10215187316700819,2017-11-17T22:09:32+0000,shared
🙋🏽‍♂️🙋🏽‍♂️🙃,Abdelrahman Osama shared a post.,10216587356500939_10215161352731736,2017-11-14T19:23:07+0000,shared
😍😍,Abdelrahman Osama shared a video.,10216587356500939_10215160973162247,2017-11-14T18:33:55+0000,shared
masalan 😂,Abdelrahman Osama shared a post.,10216587356500939_10215129086285095,2017-11-10T19:37:37+0000,shared
😂😂😂,Abdelrahman Osama shared a post.,10216587356500939_10215118748946668,2017-11-09T14:00:08+0000,shared
<3,Abdelrahman Osama shared a video.,10216587356500939_10215078175732363,2017-11-04T13:26:45+0000,shared
🤔,Abdelrahman Osama shared a photo.,10216587356500939_10215074623483559,2017-11-04T01:30:53+0000,shared
"If you really believe in what you're doing, work hard, take nothing personally and if something blocks one route, find another. Never give up!",below,10216587356500939_10215032592752817,2017-10-30T01:20:19+0000,posted
:'),Abdelrahman Osama shared a post.,10216587356500939_10215030962472061,2017-10-29T21:32:15+0000,shared
Mark Hanna 😂😂,Abdelrahman Osama shared a post.,10216587356500939_10215029901325533,2017-10-29T19:03:49+0000,shared
below,Abdelrahman Osama shared a link.,10216587356500939_10214988857019451,2017-10-24T18:27:27+0000,shared
below,Abdelrahman Osama updated his profile picture.,10216587356500939_10214986597442963,2017-10-24T13:58:56+0000,updated
"When we give up on our dreams, we die while still alive.",below,10216587356500939_10214965307910738,2017-10-22T00:18:58+0000,posted
"I enjoyed the day with you guys, thank you!
Thank you Khalid Abdulnasser!",Abdelrahman Osama is with Mark Ragaee and Ahmed Zaki at German University in Cairo.,10216587356500939_10214953719901045,2017-10-20T16:50:11+0000,posted
😂😂😂,Abdelrahman Osama shared a post.,10216587356500939_10214859942236662,2017-10-08T23:49:43+0000,shared
below,Abdelrahman Osama shared a link.,10216587356500939_10214837171827416,2017-10-06T12:13:20+0000,shared
❤️❤️,Abdelrahman Osama shared a post.,10216587356500939_10214823795413014,2017-10-04T19:05:01+0000,shared
below,Abdelrahman Osama shared a link.,10216587356500939_10214793709380882,2017-09-30T23:53:08+0000,shared
Ahmed Hachem 😂😂😂😂,Abdelrahman Osama shared a post.,10216587356500939_10214752076020074,2017-09-25T17:37:40+0000,shared
😂,Abdelrahman Osama shared a post.,10216587356500939_10214726481260221,2017-09-22T16:39:44+0000,shared
"bein sports in the food court 😂
#OnlyInTheGUC",below,10216587356500939_10214676033719064,2017-09-16T14:38:19+0000,posted
below,Abdelrahman Osama shared a post.,10216587356500939_10214666199713220,2017-09-15T08:37:23+0000,shared
"No matter how bad or slow things go, you're still way
ahead of everyone who isn't even trying.",below,10216587356500939_10214647360242245,2017-09-12T20:09:07+0000,posted
Ahmed Hachem 😂😂😂😂,Abdelrahman Osama shared a post.,10216587356500939_10214589066544939,2017-09-05T17:37:30+0000,shared
Yasmine Amr 😂,Abdelrahman Osama shared a video.,10216587356500939_10214579838994256,2017-09-04T16:09:55+0000,shared
<3,Abdelrahman Osama shared a video.,10216587356500939_10214535910256065,2017-08-30T20:07:10+0000,shared
below,Abdelrahman Osama updated his profile picture.,10216587356500939_10214524538531779,2017-08-29T17:30:25+0000,updated
Yalla ya hamdyyyy,Abdelrahman Osama checked in to The Greek Campus with Mark Ragaee and 2 others.,10216587356500939_10214516780297828,2017-08-28T18:29:36+0000,posted
😍😍,Abdelrahman Osama shared a video.,10216587356500939_10214398023888992,2017-08-15T00:15:21+0000,shared
This is so inspiring!,below,10216587356500939_10214162838049493,2017-07-21T17:49:45+0000,posted
🙃,Abdelrahman Osama checked in to ‎‎مطار القاهرة الدولي‎‎.,10216587356500939_10214151035514437,2017-07-20T18:19:42+0000,posted
BMW i3 بتشحن فبنزينة total عادي...,below,10216587356500939_10214129949667304,2017-07-18T22:45:10+0000,posted
🤔,"Abdelrahman Osama is in Berlin, Germany.",10216587356500939_10214124186083218,2017-07-18T11:57:40+0000,posted
🙄,"Abdelrahman Osama is in Prague, Czech Republic.",10216587356500939_10214101385593220,2017-07-16T14:08:01+0000,posted
below,Abdelrahman Osama updated his cover photo.,10216587356500939_10214057775422993,2017-07-12T22:24:13+0000,updated
below,Abdelrahman Osama updated his profile picture.,10216587356500939_10214056420949132,2017-07-12T20:04:26+0000,updated
They call it Hogwarts,"Abdelrahman Osama is in Marburg, Germany.",10216587356500939_10214034759967621,2017-07-10T21:12:30+0000,posted
Real classics,below,10216587356500939_10214029046424786,2017-07-10T10:10:30+0000,posted
"Let's test the camera..
Oh, what is this?",below,10216587356500939_10214028647134804,2017-07-10T08:36:38+0000,posted
below,"Abdelrahman Osama was in Frankfurt, Germany.",10216587356500939_10214019375543020,2017-07-09T15:34:25+0000,posted
below,Abdelrahman Osama shared a post.,10216587356500939_10213997873765489,2017-07-07T19:08:13+0000,shared
The love story of Mark and Kojak <3,below,10216587356500939_10213934543422270,2017-07-02T11:22:56+0000,posted
When you wait Expo to run and it runs 😂,Abdelrahman Osama is with Mark Ragaee and Ahmed Zaki.,10216587356500939_10213802775488154,2017-06-21T13:52:42+0000,posted
below,Abdelrahman Osama shared a post.,10216587356500939_10213574247935108,2017-05-29T22:16:55+0000,shared
Shared from my HoloLens.,below,10216587356500939_10213570015869309,2017-05-29T13:41:05+0000,posted
Shared from my HoloLens.,below,10216587356500939_10213560961002943,2017-05-28T14:27:10+0000,posted
A normal day in the lab with Zarei,Abdelrahman Osama is with Mohamed El Zarei.,10216587356500939_10213560811199198,2017-05-28T14:10:08+0000,posted
Can we do this? For research purposes of course 🙄,Abdelrahman Osama is with Amr ElMougy.,10216587356500939_10213519261040470,2017-05-24T14:41:20+0000,posted
below,Abdelrahman Osama shared a photo.,10216587356500939_10213403176418427,2017-05-12T00:45:12+0000,shared
Verena Magued Mark Ragaee Laila Malatawy Omar Tag :D,Abdelrahman Osama shared a post.,10216587356500939_10213368317586978,2017-05-08T16:06:10+0000,shared
"و يشهد التاريخ ان مارك تعدي كل مراحل النحس فالحياه لدرجة ان اول ما هو سابنا و راح العربية غيروا الفريق الفايز من فريق تاني لفريقنا و كسبنا في الchallenge بتاعتنا و كمان اخدنا الGlobal Award. 
مش عارف يا مارك دا نحس منك ولا غباء من الأخرين",Abdelrahman Osama is with Laila Malatawy and Verena Magued.,10216587356500939_10213314200194077,2017-05-02T21:04:41+0000,posted
"Thank you for the great 48 hours we worked, enjoyed, achieved in together! I believe this could never be done without every single one of you! We did the impossible!",Abdelrahman Osama is with Laila Malatawy and 2 others.,10216587356500939_10213303267680771,2017-05-01T18:21:54+0000,posted
"WE MADE IT!!
الحمد لله :')",Abdelrahman Osama shared a post — with Laila Malatawy and 2 others.,10216587356500939_10213294441460121,2017-04-30T21:16:55+0000,shared
Some say that Dormee is a winner 🙄,Abdelrahman Osama is with Mark Ragaee and 3 others.,10216587356500939_10213261480636121,2017-04-27T11:23:02+0000,posted
Steven Dawoud 😂😂😂,Abdelrahman Osama shared a photo.,10216587356500939_10213238503661711,2017-04-24T21:21:42+0000,shared
"I need some help in building a financial sheet, anyone could help?",below,10216587356500939_10213064867240909,2017-04-08T08:10:20+0000,posted
How to be successful 101,Abdelrahman Osama shared a photo.,10216587356500939_10213040873361077,2017-04-06T14:59:03+0000,shared
"Help us sharing this around guys, thank you!",Abdelrahman Osama shared a photo.,10216587356500939_10213012600014261,2017-04-04T00:16:34+0000,shared
"Hey there everyone! Listen up, we are currently working on a project concerning expatriate students (students msh men el qahira in our case). If any of you of you guys are expats we would reallly appreciate if you participate in our really really short <5 min survey! Below are the links for the english version as well as the arabic version. Thanks a lot in advance! 

النسخة الإنجليزي:
https://docs.google.com/forms/d/e/1FAIpQLSezpLFJ2mbRJOrtlLkSAtoqGMMpHwMKyaFykcBGjYZG-Hk5WA/viewform?usp=sf_link
النسخة العربي:
https://docs.google.com/forms/d/e/1FAIpQLSfG3lt8_vdutm0oH8BajEQqTmzzTsM0y_WumXXICfjPqRYipA/viewform",below,10216587356500939_10212960836600208,2017-03-29T18:11:34+0000,posted
below,Abdelrahman Osama updated his profile picture.,10216587356500939_10212950838950273,2017-03-28T12:57:24+0000,updated
😌,below,10216587356500939_10212949174988675,2017-03-28T07:28:43+0000,posted
below,Abdelrahman Osama shared a photo.,10216587356500939_10212897937347766,2017-03-23T01:29:25+0000,shared
Mark Ragaee elnahrda 😂😂,Abdelrahman Osama shared a photo.,10216587356500939_10212897757743276,2017-03-23T00:54:23+0000,shared
geddan ba2a :'D,Abdelrahman Osama shared a photo.,10216587356500939_10212797374313753,2017-03-12T12:28:31+0000,shared
Muddy water is best cleared by leaving it alone.,below,10216587356500939_10212707656270858,2017-03-05T01:51:21+0000,posted
below,Abdelrahman Osama updated his profile picture.,10216587356500939_10212689155808358,2017-03-03T13:05:04+0000,updated
WE DID IT! #MAL #Dormee,Abdelrahman Osama is with Mark Ragaee at TIEC.,10216587356500939_10212688897641904,2017-03-03T12:34:03+0000,posted
اخر ناس في الجامعة 😂,Abdelrahman Osama is with Mark Ragaee.,10216587356500939_10212618192354316,2017-02-23T20:07:58+0000,posted
Anyone worked with Firebase before? I have some technical problems,Abdelrahman Osama updated his status.,10216587356500939_10212616950203263,2017-02-23T17:04:47+0000,updated
I think I'll be holding the 11:59 submissions record for some time 😂,below,10216587356500939_10212564975983940,2017-02-17T23:01:57+0000,posted
below,Abdelrahman Osama shared a post.,10216587356500939_10212508831180355,2017-02-12T20:48:51+0000,shared
"“Be ashamed to die until you have won some victory for humanity.”
― Horace Mann",below,10216587356500939_10212483565348725,2017-02-09T21:15:23+0000,posted
