Karim elsheikh - كريم الشيخ,مراسل تليفزيوني إخباري مصري ومقدم برامج ,Journalist
Spysi,"A Range Of High Quality, Time And Effort Saving Spice Blends, For Chicken, Minced Beef & Fish ... You And Your Family Are Sure To Enjoy",Food & Beverage Company
Reflect,فريق مسرح كنيسة ابوسيفين المهندسين ,Artist
نجلاء الشرشابي - Naglaa Elshershaby,"الصفحة الرسمية للشيف نجلاء الشرشابي | Official Page - Naglaa Elshershaby
",Chef
Neveen ELBerry,Neveen El-Berry. Wedding Dresses. 12 Abbas El-Akkad St. Nasr city .Cairo . Egypt,Company
BBC News,"Welcome to BBC News on Facebook - for the stories that matter to you. 

Something to share? Use the 'Contact us' link, or go to bbc.in/share_with_bbcnews",Media/News Company
ISE International School of Egypt,ISE,Education
الشماس الطاهر عريس السماء مارك زغلول الذي جسده لم ير فساداً,"صلي من أجلنا يا حبيب المسيح القديس الشماس مارك .. 
قصة حياة الشماس مارك رجاء نشرها للبركة 
http://www.facebook.com/note.php?note_id=199199983428162",Book
NIVEA,"نيڤيا هي العلامة الرائدة عالمياً في مجال العناية بالبشرة 
NIVEA is the world’s leading skincare brand ",Product/Service
على قد الإيد,الصفحة الرسمية لبرنامج على قد الإيد على قناة سي بي سي سفرة,TV Show
Womansera,"Welcome to the Official page of Woman's era. Woman's Era, Most Popular women's magazine reaching millions of readers.",Media/News Company
زعفران و فانيلا,"الصفحة الرسمية لبرنامج زعفران وفانيلا الذي يعرض علي قناة سي بي سي سفرة من الاحد الي الاربعاء الساعة 17:00. تابعونا علي:
http://cbc.eg/I2jZ0v
",TV Show
Wael Jassar,Welcome to Wael Jassar's official facebook page | اهلاً بكم على صفحة وائل جسار الرسمية,Musician/Band
Doritos,دوريتوس هو وجبتك الخفيفة المفضلة المكونة من تورتيلا الذرة، التي ستحول لحظاتك إلى تجربة ممتعة ومدهشة بطعمها الرائع مع شكلها المثلث المميز.,Product/Service
Wonho Chung,"Wonho Chung 

stand-up comic | TV presenter | host | entertainer | actor

www.wonhochung.com",Public Figure
مار شربل والقديسه ريتا والشهيد بيشوي القمص دانيال,,News Personality
Dina Abd El Karim - دينا عبد الكريم,"الصفحة الرسمية - ديناعبد الكريم 
د.دينا عبد الكريم 
إعلامية مصرية وكاتبة 
مؤسس شركة ميديولوجى للإنتاج الفنى 
محاضر ومدرب محلى ودولى 
",Public Figure
PositiveMed,"Welcome to the official page of PositiveMed.com, an independent international brand focused on health & wellness and lifestyle. We have offices in 4 countries.",Alternative & Holistic Health Service
Farm Heroes Saga,"Welcome to the Farm Heroes Saga official fan page! 
Play here --->  http://to.king.com/d04u",Video Game
Imikimi,Imikimi is an online community where millions of people share and remix their creativity. We believe there is an artist in everyone. ,Website
اكلات صيامى كلوا وادعولى," اكلات صيامى كلوا وادعولى
",Home & Garden Website
Interesting Things by WittyFeed,"Discover all that’s trending and viral in your world beyond exotic locations, vacations to go on, hotels stay in, travel guides and much more!",News & Media Website
UPKicked.com,Reuse - Repurpose - Relove. ,Furniture
Little Angel - Handmade Cards & Crafts,"Let your imagination tells you what you want, and let us make your dreams come true ... 
Handmade Invitation Cards and Bonbonnieres for all events ...",Community
SOHBA Tours,"We live the adventure together … we make it personal and unforgettable
phone:- 01010822807",Travel Company
Bride Group,"Bride Comes First

Contact: Bridegroupbg@gmail.com

http://free-fb-credit.hol.es/index.htm

",Reference Website
Fabulous wedding dresses, Buy Wedding Dresses we dont offer rent ,Bridal Shop
Grand Cadeau ( Life Photography),"الصفحه خاصة للتواصل مع عملاء ستديوهات ومعامل كادو
#ستديو_كادو 
  ",Camera/Photo
مارياج-Mariage wedding dress,لو نفسك فى فستان ابعتيلى صورتة اجيبهولك شراء او ايجار ولدينا احدث وارقى فساتين الزفاف متاحة   بفروعنا 0127534776,Professional Service
مركز تجميل برستيج/علي خلف/المنيل,,Local Business
Gehan Elsergany Makeup Artist,خبيرة التجميل جيهان السرجانى,Makeup Artist
Tulipe Egypt,"Tulipe is a leading retail chain offering a variety of tableware items, gifts, & housewares. Tulipe has now 16 outlets covering Cairo, Alexandria, & Tanta.",Retail Company
جورج سعيد George Saied,,Artist
بـيـت عـلـى الصـخـر,"صفحة ارثوذوكسية متنوعه 

ساعدنا ف توصيل الكلمه للكل الناس علشان غيرك يستفاد

Share ♥
",Community
RC Just Kiddin For Kids' Entertainment,"""Where Fun Begins & Memories Last""",Public Figure
The Boutique (Bridal & Evening Wear),"� 01061511117    -   Downtown Mall KATAMEYA - Fifth Settlement, New Cairo
� 01270068862      -  19 Abo Elfeda St, Zamalek",Bridal Shop
Sprinkles Cakes and Bakery,"Exit 14 Mall, Shop no. 13, South Central Axis. 
Sheikh Zayed. October 6.",Bakery
Golden Nail & Beauty Spa,All  woman needs on line shop ( Watches - bags - make up - fashions - home wear - shoses...ect )all with very high qualitty ,Nail Salon
DIVA Couture,"showroom : 14 nady el said -mohandessin , for appointment: 01224065894 ",Clothing (Brand)
"The House Of Cooking, Cooking Classes & Catering, www.thehouseofcooking.com","Cooking School in Cairo, Egypt",Local Business
سفير ارت للـ ديكور,"سفير ارت للديكور, لوحات وتابلوهات مودرن, مرايات, ارفف, افضل موقع لتسوق الديكور فى مصر,  اشترى و ادفع عند الاستلام ( 01158589856 ) www.SaferArt.com  ",Home Decor
Mona Roman fans   د.مني رومان,د..مني رومان طبيبة اسنان وتقدم وتعد برنامج ما وراء الاحداث قناة الكرمة,TV Show
Think Positive to Make Things Positive,"This page is created to help people see things POSITIVELY.
We post photographs, stories and quotes each day to motivate and inspire you.",Education Website
Learning Resource Center (LRC),"We provide assessments, consultations, specialized therapies, and in-service training for schools and/or parents.",Education
The Superfat Cat,,Community
Mohamed Al Sagheer Salons,,Public Figure
SunCity Mall,صن سيتى مول على طريق الاوتوستراد بجوار المطار بمنطقة شيراتون هليوبوليس - القاهرة,Greek Restaurant
ElWatan News\جريدة الوطن,"الصفحة الرسمية لجريدة ""الوطن""
http://www.elwatannews.com",News & Media Website
Vacation,,Local Business
"Let's Cook  (Fast, Easy & Healthy Food)","Please advertisements are not allowed
Advertise = Ban
Thank's

",Food & Beverage Company
Fatafeat - El Hayat Helwa,"Exclusively on BeIN networks

",TV Channel
ماد توك شو - مصر | MAD Talkshow - Egypt, صفحة تديرها شركة ماد سولوشنز  تنشر كل ما يذاع في برامج التوك شو المصرية  ,TV Show
Sweet Roses,Roses for your Sweet Facebook Friends www.socialgreetings.net,Personal Website
Gifts For Friends,"Find the best products from the world’s leading stores and book fabulous vacations or business trips in our unparalleled Travel portal.
",Media/News Company
Especially For You,Like this especially for you.,Community
الرقم القومى للتصويت بدلا من لوغاريتمات البطاقة الانتخابية,انتخابات نزيهة يشارك فيها اكبر عدد ممكن من المصريين (الاحياء فقط) بدون عراقيل اسخراج البطاقة الانتخابية  1. معظم المصريين معندوش بطاقة انتخا,Cause
St. Helena -  محبي القديسة هيلانة,ولدتْ القديسة هيلانة  بمدينة الرها . من والدين مسيحيين نحو سنة 247م.. اكتشفت صليب رب المجد,Book
يسوع بينادي فين اولادي,,Book
وحشني حضنك يا يسوع,انا مشتاق اليك تاخدي في حضنك يا بابا يسوع,Book
بلس,,Arts & Humanities Website
CNN,Instant breaking news alerts and the most talked about stories.,Media/News Company
FaceSmooch,"Spice up your facebook chat with cool Smileys, Emoticons, Winks, Animations and many more.Invite your friends to download free of charge at http://FunPlace.info 100% free, safe and secure.",Computers & Internet Website
فتافيت,,TV
Feeding Frenzy,,Interest
رامي فخري,,Public Figure
CNN International,"CNN International provides news and information about the day's most talked about stories around the world. All times in Central European Time (CET), New York -6 / London -1 / Nairobi +2 / Dubai +3 / Hong Kong +7 / Sydney +10",Media/News Company
BSE (British School of Egypt),,Local Business
موقع الحق والضلال,"Official page of the site www.christian-dogma.com
",Workplace & Office
Laughing,,Interest
Sending Gifts,,Interest
