"يُعْطِي الْمُعْيِيَ قُدْرَةً، وَلِعَدِيمِ الْقُوَّةِ يُكَثِّرُ شِدَّةً
 He giveth power to the faint; and to them that have no might he increaseth strength.",below,2175355995824173_2036216753071432,2017-12-23T21:15:04+0000
below,Joyce Tawfik shared 365promises's photo.,2175355995824173_2034790973214010,2017-12-22T15:39:27+0000
below,Joyce Tawfik shared 365promises's photo.,2175355995824173_2028861440473630,2017-12-17T05:08:58+0000
below,Joyce Tawfik added a new photo.,2175355995824173_2023654480994326,2017-12-12T19:17:35+0000
below,Joyce Tawfik shared a link.,2175355995824173_2017901594902948,2017-12-07T21:20:20+0000
below,Joyce Tawfik shared ‎محبي ابونا داود لمعى‎'s post.,2175355995824173_2016830358343405,2017-12-06T23:43:26+0000
below,Joyce Tawfik shared IdeaSpot's post.,2175355995824173_2014234095269698,2017-12-04T21:13:26+0000
"مَا أَكْرَمَ رَحْمَتَكَ يَا اللهُ فَبَنُو الْبَشَرِ فِي ظِلِّ جَنَاحَيْكَ يَحْتَمُونَ
How precious is Your lovingkindness, O God! Therefore the children of men put their trust under the shadow of Your wings.Psalms 36",below,2175355995824173_2010373228989118,2017-12-01T18:32:56+0000
below,Joyce Tawfik shared People's Awakening's post.,2175355995824173_2005026976190410,2017-11-27T16:49:52+0000
below,Joyce Tawfik shared Goalcast's video.,2175355995824173_2004144716278636,2017-11-26T21:20:42+0000
below,Joyce Tawfik shared Women Made for His Glory's post.,2175355995824173_2001354699890971,2017-11-24T09:58:33+0000
below,Joyce Tawfik shared ‎بيت كرمة الوادي‎'s post.,2175355995824173_1998527986840309,2017-11-22T01:27:36+0000
below,Joyce Tawfik shared Roadtrip's post.,2175355995824173_1996522783707496,2017-11-20T10:51:11+0000
below,Joyce Tawfik shared Brian Hull's video.,2175355995824173_1993721690654272,2017-11-18T02:46:47+0000
below,Joyce Tawfik shared Roadtrip's post.,2175355995824173_1990867987606309,2017-11-15T21:30:05+0000
below,Joyce Tawfik shared Fr Daoud Lamei's video.,2175355995824173_1983724034987371,2017-11-10T00:21:35+0000
"فِي يَوْمِ خَوْفِي، أَنَا عَلَيْكَ أَتَّكِلُ .. مز٥٦
When I am afraid, I put my trust in you.",below,2175355995824173_1980153622011079,2017-11-06T21:18:12+0000
yaaah time flies 😍,Joyce Tawfik shared a memory.,2175355995824173_1977703092256132,2017-11-04T16:59:30+0000
😍,Joyce Tawfik shared a memory.,2175355995824173_1976242042402237,2017-11-03T10:12:28+0000
below,Joyce Tawfik shared Olympic's video.,2175355995824173_1972538932772548,2017-10-30T21:27:00+0000
below,Joyce Tawfik shared ‎Libra - ليبرا‎'s video.,2175355995824173_1968244693201972,2017-10-27T00:53:53+0000
"(مز 104: 24): مَا أَعْظَمَ أَعْمَالَكَ يَا رَبُّ! كُلَّهَا بِحِكْمَةٍ صَنَعْتَ. مَلآنةٌ الأَرْضُ مِنْ غِنَاكَ.""",Joyce Tawfik shared BBC Earth's video.,2175355995824173_1967001653326276,2017-10-25T19:39:37+0000
below,Joyce Tawfik shared Roadtrip's photo.,2175355995824173_1963722243654217,2017-10-22T16:12:28+0000
"(يش 1: 9): أَمَا أَمَرْتُكَ؟ تَشَدَّدْ وَتَشَجَّعْ! لاَ تَرْهَبْ وَلاَ تَرْتَعِبْ لأَنَّ الرَّبَّ إِلهَكَ مَعَكَ حَيْثُمَا تَذْهَبُ».""",below,2175355995824173_1963285973697844,2017-10-22T06:27:54+0000
below,Joyce Tawfik shared ‎إعلانيشن‎'s video.,2175355995824173_1962413443785097,2017-10-21T11:03:07+0000
“The basic root of happiness lies in our minds; outer circumstances are nothing more than adverse or favorable.” -Matthieu Ricard,below,2175355995824173_1961554470537661,2017-10-20T14:55:46+0000
below,Joyce Tawfik shared IdeaSpot's post.,2175355995824173_1953494881343620,2017-10-12T20:34:38+0000
"""We have to learn to be our own best friends because we fall too easily into the trap of being our own worst enemies."" — Roderick Thorp",below,2175355995824173_1952103021482806,2017-10-11T13:31:29+0000
"Candle in the water, drifting helplessly
Hiding from the thunder
Come and rescue me",below,2175355995824173_1951666668193108,2017-10-11T01:38:34+0000
below,Joyce Tawfik shared Goalcast's video.,2175355995824173_1948352721857836,2017-10-07T22:32:05+0000
take me back #schooldays,Joyce Tawfik added a new photo.,2175355995824173_1947948405231601,2017-10-07T14:24:09+0000
below,"Joyce Tawfik shared Trend Hunting Co. - Art, Architecture & Design's video.",2175355995824173_1945929355433506,2017-10-05T17:19:39+0000
"When I said, “My foot is slipping,”
    your unfailing love, Lord, supported me.
 When anxiety was great within me,
    your consolation brought me joy.psalm 94",below,2175355995824173_1941991102493998,2017-10-01T23:08:51+0000
😂,Joyce Tawfik shared WomenNow.in's video.,2175355995824173_1941530795873362,2017-10-01T13:21:43+0000
"“Because he loves me,” says the Lord, “I will rescue him;
    I will protect him, for he acknowledges my name.
 He will call on me, and I will answer him;
    I will be with him in trouble,
    I will deliver him and honor him.
 With long life I will satisfy him
    and show him my salvation.” Psalm 91",below,2175355995824173_1940900362603072,2017-09-30T22:37:38+0000
You will seek me and find me when you seek me with all your heart.Jeremiah 29:13,below,2175355995824173_1940892202603888,2017-09-30T22:25:53+0000
below,Joyce Tawfik shared ‎Life in Christ - الحياة في المسيح‎'s post.,2175355995824173_1926773950682380,2017-09-16T23:09:34+0000
"Be kind, for everyone you meet is fighting a hard battle.
just goes to show what people can really hide behind a smile",Joyce Tawfik shared Funny Tweets's post.,2175355995824173_1917716094921499,2017-09-08T00:38:20+0000
"كنت معى في داخلى فلماذا بحثت عنك خارجاً
ناديتنى ودعوتنى وانا الشقى اهملتك
قسيت قلبى وتركت واضعت عمرى وفقدتك

",below,2175355995824173_1882440458449063,2017-08-06T02:28:22+0000
"Sally Habib Merna Michel Mirette Maged y
yla bina",Joyce Tawfik shared Amazing Workout Girls's video.,2175355995824173_1867185383307904,2017-07-23T21:44:06+0000
You will seek me and find me when you seek me with all your heart.(Jeremiah 29:13),below,2175355995824173_1864590163567426,2017-07-21T22:51:53+0000
below,Joyce Tawfik shared UNILAD Tech's video.,2175355995824173_2175490609144045,2018-04-14T19:09:33+0000
below,Joyce Tawfik updated her profile picture.,2175355995824173_2170830962943343,2018-04-10T20:23:50+0000
below,Joyce Tawfik shared a memory.,2175355995824173_2154380677921705,2018-03-28T07:28:37+0000
"https://www.surveymonkey.com/r/PNW6BH5

Bachelor survey l fadii yarit y3mlha",below,2175355995824173_2148300915196348,2018-03-23T14:04:29+0000
below,Joyce Tawfik shared Orthodox Church Fathers's photo.,2175355995824173_2141008025925637,2018-03-17T18:50:06+0000
below,Joyce Tawfik shared a link.,2175355995824173_2139933786033061,2018-03-16T22:43:06+0000
below,Joyce Tawfik shared Goalcast's video.,2175355995824173_2139158752777231,2018-03-16T11:19:55+0000
below,Joyce Tawfik shared 365promises's post.,2175355995824173_2137846979575075,2018-03-15T10:18:38+0000
below,Joyce Tawfik shared The Perfectionist's post.,2175355995824173_2135998143093292,2018-03-13T21:10:52+0000
below,Joyce Tawfik shared Shadows's photo.,2175355995824173_2129223570437416,2018-03-08T20:02:42+0000
below,Joyce Tawfik updated her cover photo.,2175355995824173_2128839410475832,2018-03-08T13:59:43+0000
below,Joyce Tawfik shared Humans of Bombay's post.,2175355995824173_2127948177231622,2018-03-07T21:14:26+0000
below,Joyce Tawfik shared Word of God's post.,2175355995824173_2124756327550807,2018-03-05T15:15:03+0000
below,Joyce Tawfik shared a link.,2175355995824173_2108876015805505,2018-02-21T00:36:48+0000
below,Joyce Tawfik shared Charging Life's photo.,2175355995824173_2108810075812099,2018-02-20T23:03:53+0000
below,Joyce Tawfik shared ‎آباء البرية‎'s post.,2175355995824173_2101806426512464,2018-02-15T15:27:04+0000
below,"Joyce Tawfik shared Medical Students ""The Innocents ""'s post.",2175355995824173_2078622808830826,2018-01-27T23:19:19+0000
below,Joyce Tawfik shared Mother Teresa's post.,2175355995824173_2076055809087526,2018-01-25T23:04:49+0000
below,Joyce Tawfik shared Rollercoaster's post.,2175355995824173_2067313973295043,2018-01-18T21:41:01+0000
